"[{""id"": 18, ""name"": ""Drama""}]",16988,How She Move,1/25/2008,3
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",7304,Running Scared,1/6/2006,7
"[{""id"": 18, ""name"": ""Drama""}]",24747,Bobby Jones: Stroke of Genius,4/30/2004,5.5
"[{""id"": 12, ""name"": ""Adventure""}]",58048,Shanghai Surprise,8/29/1986,2.9
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",1491,The Illusionist,8/18/2006,7.1
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",2989,Roar,11/12/1981,5.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",10629,Veronica Guerin,7/11/2003,6.8
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",255343,Escobar: Paradise Lost,10/11/2014,6.1
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",4723,Southland Tales,5/15/2006,5.2
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",10800,Chasseurs de dragons,3/19/2008,6.5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",25763,Damnation Alley,9/10/1977,5
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",79694,The Apparition,8/23/2012,4.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",4032,My Girl,11/27/1991,7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",18615,Fur: An Imaginary Portrait of Diane Arbus,8/30/2006,5.8
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",10673,Wall Street,12/10/1987,7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4584,Sense and Sensibility,12/13/1995,7.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2977,Becoming Jane,3/2/2007,6.9
"[{""id"": 35, ""name"": ""Comedy""}]",10760,Sydney White,9/21/2007,6
"[{""id"": 18, ""name"": ""Drama""}]",11093,House of Sand and Fog,12/19/2003,7
"[{""id"": 18, ""name"": ""Drama""}]",207,Dead Poets Society,6/2/1989,8.1
"[{""id"": 35, ""name"": ""Comedy""}]",8467,Dumb and Dumber,12/16/1994,6.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",639,When Harry Met Sally...,7/21/1989,7.3
"[{""id"": 18, ""name"": ""Drama""}]",24226,The Verdict,12/8/1982,7.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",9285,Road Trip,5/19/2000,5.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14709,Varsity Blues,1/15/1999,6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",74643,The Artist,5/15/2011,7.3
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",13788,The Unborn,1/9/2009,4.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",83666,Moonrise Kingdom,5/16/2012,7.6
"[{""id"": 27, ""name"": ""Horror""}]",10781,The Texas Chainsaw Massacre: The Beginning,10/6/2006,5.9
"[{""id"": 18, ""name"": ""Drama""}]",318850,The Young Messiah,3/10/2016,6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",13908,The Master of Disguise,8/2/2002,3.7
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1417,El laberinto del fauno,5/27/2006,7.6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",39180,See Spot Run,3/2/2001,4.8
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16161,Baby Boy,6/27/2001,7.4
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",49950,The Roommate,2/4/2011,5.3
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",10956,Joe Dirt,4/10/2001,5.5
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",9594,Double Impact,8/10/1991,5.3
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",4638,Hot Fuzz,2/14/2007,7.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13972,The Women,9/12/2008,4.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",5038,Vicky Cristina Barcelona,8/15/2008,6.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13491,Arn: Tempelriddaren,12/17/2007,6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10571,Boys and Girls,6/16/2000,5.4
"[{""id"": 18, ""name"": ""Drama""}]",10994,White Oleander,10/11/2002,7.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",19994,Jennifer's Body,9/18/2009,5.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",25166,Drowning Mona,3/3/2000,5.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",30890,Radio Days,1/30/1987,7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",23169,Remember Me,3/12/2010,6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",17403,How to Deal,7/18/2003,5.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",12120,My Stepmother is an Alien,12/9/1988,5.3
"[{""id"": 18, ""name"": ""Drama""}]",9800,Philadelphia,12/22/1993,7.6
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1090,The Thirteenth Floor,4/16/1999,6.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",18475,The Cookout,9/3/2004,4.6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",40160,Meteor,10/19/1979,5.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",18074,Duets,9/9/2000,5.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9689,Hollywood Ending,5/3/2002,6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",9781,Detroit Rock City,8/13/1999,6.7
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",8009,Highlander,3/7/1986,6.8
"[{""id"": 18, ""name"": ""Drama""}]",3877,Things We Lost in the Fire,9/26/2007,6.7
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",8854,Steel,8/15/1997,4.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",152599,The Immigrant,7/3/2013,6.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",18840,The White Countess,10/30/2005,6.9
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",68727,Trance,3/27/2013,6.5
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",12657,Soul Plane,5/28/2004,4.7
"[{""id"": 35, ""name"": ""Comedy""}]",8265,Bienvenue chez les ch'tis,1/9/2008,6.8
"[{""id"": 18, ""name"": ""Drama""}]",12410,Good,12/11/2008,6.3
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",34647,Enter the Void,5/5/2009,7.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Horror""}]",73935,Vamps,8/25/2012,4.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",28178,Hachi: A Dog's Tale,6/13/2009,7.7
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",185567,Zulu,12/4/2013,6.7
"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",264656,The Homesman,5/18/2014,6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",35696,Juwanna Mann,6/21/2002,4.2
"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",16351,Ararat,5/20/2002,5.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",38717,Madison,1/23/2001,5.3
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",18777,Slow Burn,9/12/2005,5.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2110,Wasabi,10/31/2001,6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",9035,Slither,3/31/2006,6.3
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",90,Beverly Hills Cop,11/29/1984,6.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",771,Home Alone,11/9/1990,7.1
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",12154,Three Men and a Baby,11/27/1987,5.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9576,Tootsie,12/16/1982,6.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",744,Top Gun,5/16/1986,6.7
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",146,卧虎藏龙,10/1/2000,7.2
"[{""id"": 18, ""name"": ""Drama""}]",14,American Beauty,9/15/1999,7.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",45269,The King's Speech,9/6/2010,7.6
"[{""id"": 35, ""name"": ""Comedy""}]",9493,Twins,12/9/1988,5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22556,The Yellow Handkerchief,12/17/2008,6.4
"[{""id"": 18, ""name"": ""Drama""}]",873,The Color Purple,12/18/1985,7.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",33196,해운대,6/6/2009,6.5
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",205596,The Imitation Game,11/14/2014,8
"[{""id"": 35, ""name"": ""Comedy""}]",10765,Private Benjamin,10/6/1980,6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",16769,Coal Miner's Daughter,3/7/1980,7.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",33217,Diary of a Wimpy Kid,3/19/2010,5.9
"[{""id"": 27, ""name"": ""Horror""}]",132232,Mama,1/17/2013,6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",11153,National Lampoon's Vacation,7/28/1983,7.1
"[{""id"": 35, ""name"": ""Comedy""}]",208134,Jackass Presents: Bad Grandpa,10/22/2013,6
"[{""id"": 18, ""name"": ""Drama""}]",1165,The Queen,9/15/2006,6.8
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",4011,Beetlejuice,2/29/1988,7.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",17202,Why Did I Get Married?,10/12/2007,6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9587,Little Women,12/21/1994,7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",65086,The Woman in Black,2/1/2012,6.1
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10053,When a Stranger Calls,2/3/2006,5.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11870,Big Fat Liar,2/8/2002,5.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",11778,The Deer Hunter,12/8/1978,7.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",586,Wag the Dog,12/25/1997,6.7
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",18736,The Lizzie McGuire Movie,4/25/2003,5.7
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",134411,Snitch,2/21/2013,5.8
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",287903,Krampus,11/26/2015,5.9
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",9276,The Faculty,12/25/1998,6.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",15765,What's Love Got to Do with It,6/9/1993,6.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2142,Cop Land,8/15/1997,6.6
"[{""id"": 35, ""name"": ""Comedy""}]",11397,Not Another Teen Movie,12/7/2001,5.5
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",77016,End of Watch,9/20/2012,7.2
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11478,The Skulls,3/31/2000,5.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",266856,The Theory of Everything,11/26/2014,7.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",13411,Malibu's Most Wanted,4/10/2003,4.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10564,Where the Heart Is,4/27/2000,6.9
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",947,Lawrence of Arabia,12/10/1962,7.8
"[{""id"": 27, ""name"": ""Horror""}]",24150,Halloween II,8/28/2009,5.1
"[{""id"": 18, ""name"": ""Drama""}]",228970,Wild,12/5/2014,7
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",18405,The Last House on the Left,3/13/2009,6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",6961,The Wedding Date,2/4/2005,6.2
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11442,Halloween: Resurrection,7/1/2002,4.5
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2493,The Princess Bride,9/18/1987,7.6
"[{""id"": 18, ""name"": ""Drama""}]",14047,The Great Debaters,12/27/2007,6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",64690,Drive,8/6/2011,7.4
"[{""id"": 35, ""name"": ""Comedy""}]",11132,Confessions of a Teenage Drama Queen,2/17/2004,5.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",17127,The Object of My Affection,4/17/1998,5.6
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1562,28 Weeks Later,4/26/2007,6.5
"[{""id"": 18, ""name"": ""Drama""}]",232679,When the Game Stands Tall,8/22/2014,6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",17880,Because of Winn-Dixie,2/18/2005,6.1
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14736,Love & Basketball,4/21/2000,7.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",9434,Grosse Pointe Blank,4/11/1997,6.9
"[{""id"": 35, ""name"": ""Comedy""}]",23706,All About Steve,9/4/2009,4.7
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",11531,Book of Shadows: Blair Witch 2,10/27/2000,4.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9100,The Craft,5/3/1996,6.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",116,Match Point,10/26/2005,7.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",38843,Ramona and Beezus,7/23/2010,6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1245,The Remains of the Day,11/5/1993,7.5
"[{""id"": 18, ""name"": ""Drama""}]",4995,Boogie Nights,9/11/1997,7.5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",10413,Nowhere to Run,1/15/1993,5.5
"[{""id"": 18, ""name"": ""Drama""}]",14012,Flicka,10/20/2006,6.1
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9793,The Hills Have Eyes II,3/22/2007,5.2
"[{""id"": 27, ""name"": ""Horror""}]",12212,Urban Legends: Final Cut,9/19/2000,4.4
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",13768,Tuck Everlasting,10/11/2002,6.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",8975,The Marine,10/13/2006,5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",342521,Keanu,4/21/2016,6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",45272,Country Strong,12/22/2010,5.9
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",9424,Disturbing Behavior,7/24/1998,5.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",97367,The Place Beyond the Pines,3/20/2013,6.8
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",254904,The November Man,8/27/2014,6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",18681,Eye of the Beholder,9/4/1999,5.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",12162,The Hurt Locker,10/10/2008,7.2
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",11495,Firestarter,5/11/1984,5.9
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",64689,Killing Them Softly,9/20/2012,5.8
"[{""id"": 53, ""name"": ""Thriller""}]",157849,A Most Wanted Man,7/25/2014,6.5
"[{""id"": 35, ""name"": ""Comedy""}]",13166,Freddy Got Fingered,4/18/2001,4.6
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",15511,VeggieTales: The Pirates Who Don't Do Anything,1/11/2008,5.9
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",37003,U2 3D,5/19/2007,6.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",12211,Highlander: Endgame,9/1/2000,4.4
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",13816,Idlewild,8/25/2006,5.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",51828,One Day,3/2/2011,7
"[{""id"": 18, ""name"": ""Drama""}]",22798,Whip It,9/13/2009,6.7
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",7501,Knockaround Guys,9/7/2001,5.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",10743,Confidence,4/25/2003,6.4
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",37718,The Muse,8/27/1999,5.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",15237,De-Lovely,7/2/2004,6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9686,New York Stories,3/10/1989,6.2
"[{""id"": 10751, ""name"": ""Family""}]",17644,Barney's Great Adventure,1/1/1998,2.9
"[{""id"": 28, ""name"": ""Action""}]",97430,The Man with the Iron Fists,11/2/2012,5.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",12257,Home Fries,11/25/1998,4.8
"[{""id"": 10749, ""name"": ""Romance""}]",13539,Here On Earth,3/23/2000,5.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",68,Brazil,2/20/1985,7.5
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14024,Raise Your Voice,8/10/2004,6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",115,The Big Lebowski,3/6/1998,7.8
"[{""id"": 18, ""name"": ""Drama""}]",7874,Black Snake Moan,12/8/2006,6.6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",4911,Dark Blue,12/14/2002,6.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1988,A Mighty Heart,1/1/2007,6.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",16222,Whatever It Takes,3/31/2000,5
"[{""id"": 35, ""name"": ""Comedy""}]",9557,Boat Trip,10/1/2002,4.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",9026,The Importance of Being Earnest,5/17/2002,6.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",57943,The Love Letter,2/1/1998,4.7
