"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",10139,Milk,11/26/08,7.1,30.909699,612
"[{""id"": 28, ""name"": ""Action""}]",335778,Risen,2/19/16,5.7,16.663797,295
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",9645,Ghost Ship,10/25/02,5.3,27.724913,531
"[{""id"": 35, ""name"": ""Comedy""}]",55465,A Very Harold & Kumar Christmas,11/4/11,6,17.971883,328
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",617,Wild Things,3/20/98,6.3,25.041992,444
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",19904,The Stepfather,10/16/09,5.4,7.924428,167
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",48289,The Debt,4/11/10,6.3,14.857884,257
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10402, ""name"": ""Music""}]",243,High Fidelity,3/17/00,7,23.982956,628
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",6933,One Missed Call,1/4/08,4.7,12.458131,171
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",17182,Eye for an Eye,1/12/96,5.8,3.996392,63
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",8848,The Bank Job,2/28/08,6.6,30.387754,697
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",38,Eternal Sunshine of the Spotless Mind,3/19/04,7.9,56.481487,3652
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",38303,You Again,9/24/10,6,19.962713,368
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1266,Street Kings,4/10/08,6.3,18.666876,363
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",107985,The World's End,7/18/13,6.7,55.964605,1778
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",14043,Nancy Drew,6/15/07,5.8,5.0348,143
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",19901,Daybreakers,1/6/09,6,28.019226,634
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",34016,She's Out of My League,3/11/10,5.9,16.176976,525
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",59860,Monte Carlo,7/1/11,6,17.237143,593
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10069,Stay Alive,3/24/06,5.3,4.34503,155
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",9588,Quigley Down Under,10/17/90,6.5,11.360997,119
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",12819,Alpha and Omega,9/17/10,5.3,12.300789,124
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",9954,The Covenant,9/8/06,5.2,15.804814,288
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",10115,Stick It,4/21/06,6.3,9.750557,148
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",25132,Shorts,8/21/09,5.1,4.100942,44
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",577,To Die For,5/20/95,6.7,12.309715,175
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",328387,Nerve,7/27/16,7.1,62.933899,2181
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",12690,Appaloosa,9/12/08,6.3,16.074397,299
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9945,Vampires,4/15/98,5.8,17.016284,255
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",539,Psycho,6/16/60,8.2,93.067866,2320
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",13596,My Best Friend's Girl,9/19/08,5.4,17.145287,220
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",226857,Endless Love,2/12/14,6.7,27.256849,542
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13159,Georgia Rule,5/11/07,5.6,7.878177,130
"[{""id"": 35, ""name"": ""Comedy""}]",47941,Under the Rainbow,7/31/81,4.9,0.173964,7
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",526,Ladyhawke,3/27/85,6.8,14.370111,260
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",22796,Simon Birch,9/11/98,6.5,11.090254,52
"[{""id"": 18, ""name"": ""Drama""}]",2355,Reign Over Me,3/23/07,7.1,20.82778,334
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",5915,Into the Wild,9/11/07,7.8,43.644978,3045
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9842,School for Scoundrels,9/29/06,5.6,8.244324,111
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",61012,Silent Hill: Revelation 3D,10/10/12,5,23.292761,432
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",755,From Dusk Till Dawn,1/19/96,6.9,64.181668,1603
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",13682,Pooh's Heffalump Movie,2/11/05,6.4,9.03154,88
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9089,Home for the Holidays,11/2/95,6.3,4.031585,39
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",9470,功夫,2/10/04,7.2,13.658985,831
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",18357,The Country Bears,7/26/02,4.3,6.908351,20
"[{""id"": 18, ""name"": ""Drama""}]",7979,The Kite Runner,10/14/07,7.3,10.446722,394
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",470,21 Grams,9/6/03,7.2,32.243357,918
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",15644,Paparazzi,9/3/04,5.8,9.149089,52
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9582,A Guy Thing,1/17/03,5.3,5.596835,83
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",10642,Loser,7/21/00,5,5.214408,120
"[{""id"": 99, ""name"": ""Documentary""}]",22074,Capitalism: A Love Story,9/6/09,7,10.50098,167
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2428,The Greatest Story Ever Told,2/15/65,6.5,3.011205,41
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",290751,Secret in Their Eyes,10/14/15,6.2,15.012237,336
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",13805,Disaster Movie,8/29/08,3,16.238961,240
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",4597,Armored,12/4/09,5.5,15.21229,208
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",9414,The Man Who Knew Too Little,11/14/97,6.5,6.397042,125
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",63492,What's Your Number?,9/30/11,6.2,19.220789,671
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",81796,Lockout,4/12/12,5.8,35.232278,715
"[{""id"": 35, ""name"": ""Comedy""}]",10710,Envy,4/30/04,4.8,9.842771,139
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",15092,Crank: High Voltage,4/16/09,5.9,35.542809,861
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",11382,Bullets Over Broadway,10/14/94,7,7.829295,130
"[{""id"": 18, ""name"": ""Drama""}]",15005,One Night with the King,10/13/06,6.1,3.476925,12
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",8198,The Quiet American,11/22/02,6.4,5.133744,81
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",6963,The Weather Man,10/20/05,6,14.031377,289
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",15070,Undisputed,8/23/02,6.1,17.227376,139
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",12797,Ghost Town,9/19/08,6.4,17.98817,286
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",17134,12 Rounds,3/19/09,5.7,15.66135,220
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",41402,Let Me In,10/1/10,6.7,19.705311,641
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",18885,3 Ninjas Kick Back,5/6/94,4.5,2.645722,48
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",4953,Be Kind Rewind,1/20/08,6.2,17.662683,424
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",10773,Mrs Henderson Presents,9/9/05,6.4,2.894154,62
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",146198,Triple 9,2/19/16,5.6,29.371987,797
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2639,Deconstructing Harry,8/26/97,7.3,11.352693,187
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",10563,Three to Tango,10/22/99,5.4,7.553773,62
"[{""id"": 18, ""name"": ""Drama""}]",295964,Burnt,10/2/15,6.3,30.477114,950
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",5971,We're No Angels,12/15/89,5.6,9.927018,105
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9716,Everyone Says I Love You,12/6/96,6.5,12.379781,147
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11835,Death Sentence,8/31/07,6.5,12.643703,297
"[{""id"": 18, ""name"": ""Drama""}]",26171,Everybody's Fine,12/4/09,6.5,15.440465,284
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",31117,Superbabies: Baby Geniuses 2,8/27/04,1.9,5.886228,35
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9074,The Man,9/8/05,5.4,6.925645,133
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",14396,Code Name: The Cleaner,1/5/07,4.7,9.36146,78
"[{""id"": 35, ""name"": ""Comedy""}]",15673,Connie and Carla,4/16/04,6.4,6.102663,24
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",42618,Sweet Charity,1/1/69,6.5,0.709143,15
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",171274,Inherent Vice,12/25/14,6.5,45.742217,833
"[{""id"": 10751, ""name"": ""Family""}]",24432,Doogal,2/24/06,3.2,1.682839,18
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}]",109417,Battle of the Year,9/21/13,5.9,8.237336,88
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",13948,An American Carol,10/3/08,4.1,2.605374,20
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",106747,Machete Kills,9/12/13,5.3,29.072964,631
"[{""id"": 27, ""name"": ""Horror""}]",10929,Willard,3/14/03,5.8,1.322528,82
"[{""id"": 35, ""name"": ""Comedy""}]",14220,Strange Wilderness,2/1/08,4.7,4.961306,69
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",46435,Topsy-Turvy,9/3/99,6.7,8.628519,41
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",256962,Little Boy,4/23/15,7,12.232048,185
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",48231,A Dangerous Method,9/30/11,6.2,27.133277,571
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",3509,A Scanner Darkly,5/25/06,6.8,26.093043,532
"[{""id"": 18, ""name"": ""Drama""}]",82684,Chasing Mavericks,10/25/12,7,13.621201,216
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",12142,Alone in the Dark,1/28/05,3.1,9.292987,173
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",23367,Bandslam,8/6/09,5.4,7.716606,126
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10740,Birth,9/8/04,5.9,7.698075,179
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",241239,A Most Violent Year,12/30/14,6.5,37.629309,546
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",14582,Passchendaele,10/17/08,6.3,2.405911,26
"[{""id"": 18, ""name"": ""Drama""}]",14914,Flash of Genius,9/7/08,6.3,3.350297,59
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",3902,I'm Not There.,10/1/07,6.6,13.032308,195
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",77948,The Cold Light of Day,4/4/12,4.8,15.131867,271
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",21755,The Brothers Bloom,9/9/08,6.8,10.218307,203
"[{""id"": 18, ""name"": ""Drama""}]",4960,"Synecdoche, New York",10/24/08,7.4,12.761176,278
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}]",128,もののけ姫,7/12/97,8.2,60.732738,1983
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",14652,Bon voyage,4/16/03,5.7,0.49446,20
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",40932,Can't Stop the Music,6/20/80,4.9,6.574285,9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",16608,The Proposition,10/6/05,7.1,14.617944,218
"[{""id"": 18, ""name"": ""Drama""}]",334531,My All American,11/13/15,6.8,3.102987,36
"[{""id"": 35, ""name"": ""Comedy""}]",32316,Marci X,8/22/03,3.3,5.65327,12
"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",7299,Equilibrium,12/6/02,6.9,44.566609,1552
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",13405,黃石的孩子,7/3/08,6.5,8.978408,52
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",19457,The Yards,4/27/00,6,10.150993,97
"[{""id"": 10751, ""name"": ""Family""}]",112937,The Oogieloves in the Big Balloon Adventure,8/29/12,2.2,0.28576,8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",314385,By the Sea,11/12/15,5.4,11.267676,156
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",8953,Steamboy,7/17/04,6.4,9.129808,102
"[{""id"": 18, ""name"": ""Drama""}]",29078,The Game of Their Lives,1/1/05,5.8,2.013405,14
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",46503,All Good Things,12/3/10,5.9,20.086645,286
"[{""id"": 12, ""name"": ""Adventure""}]",10448,Rapa Nui,9/9/94,6.2,3.581906,33
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",13688,長江七號,1/30/08,6.1,12.373248,107
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",10353,Les Visiteurs 2 : Les Couloirs du temps,2/11/98,5.8,12.283025,221
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",43935,Dylan Dog: Dead of Night,3/16/11,4.5,10.617236,139
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11458,People I Know,11/21/02,5.5,6.377308,48
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",44638,The Tempest,12/10/10,6,3.620537,31
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",241257,Regression,10/1/15,5.3,27.215666,585
"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",14538,三国之见龙卸甲,4/3/08,6.6,4.127155,35
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",13250,Butterfly on a Wheel,7/27/07,6.3,13.118983,130
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",133931,Zambezia,6/5/12,5.3,14.182301,68
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",280871,ராமானுஜன்,7/11/14,5,0.416179,3
"[{""id"": 16, ""name"": ""Animation""}]",239897,Dwegons,1/24/14,0.5,0.485405,1
"[{""id"": 18, ""name"": ""Drama""}]",184341,Hands of Stone,8/26/16,6.1,7.444189,109
"[{""id"": 53, ""name"": ""Thriller""}]",334074,Survivor,5/21/15,5.4,33.625477,404
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",199373,The Frozen Ground,7/18/13,6.1,28.060472,465
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14202,The Painted Veil,12/9/06,7.1,20.746932,312
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",6968,Der Baader Meinhof Komplex,9/24/08,7.1,7.727035,157
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",581,Dances with Wolves,11/9/90,7.6,45.707835,1046
"[{""id"": 35, ""name"": ""Comedy""}]",52449,Bad Teacher,5/16/11,5.4,28.497242,1584
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",12150,Sea of Love,9/15/89,6.7,11.47316,141
"[{""id"": 35, ""name"": ""Comedy""}]",11247,A Cinderella Story,7/10/04,6.1,25.28132,713
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",4232,Scream,12/20/96,7,45.99611,1476
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9378,Thir13en Ghosts,10/26/01,5.4,20.392858,440
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",694,The Shining,5/22/80,8.1,78.699993,3757
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",105,Back to the Future,7/3/85,8,76.603233,6079
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",11377,House on Haunted Hill,10/29/99,5.5,13.664614,209
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",26367,I Can Do Bad All By Myself,9/11/09,6,2.242809,40
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",385383,Fight Valley,7/22/16,3.9,1.224105,8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",41210,The Switch,5/11/10,5.9,27.494037,583
"[{""id"": 35, ""name"": ""Comedy""}]",12090,Just Married,1/9/03,5.3,18.47518,404
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10752, ""name"": ""War""}]",62630,The Devil's Double,2/11/11,6.5,10.559414,208
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",16110,Thomas and the Magic Railroad,7/26/00,4.6,1.916351,8
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",29427,The Crazies,2/26/10,6.2,28.867568,633
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",129,千と千尋の神隠し,7/20/01,8.3,118.968562,3840
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",244114,風暴,12/12/13,5.9,3.376967,43
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2669,The Bounty,5/4/84,6.5,7.436491,108
"[{""id"": 18, ""name"": ""Drama""}]",203833,The Book Thief,11/8/13,7.4,57.84156,1486
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",13523,Sex Drive,10/16/08,6,17.952817,342
